,logFC,logCPM,F,PValue,FDR
MAATS1,-0.294440915924729,3.43754076738214,13.8108712410275,0.000239036735506319,0.000563797361076024
NINJ2,-0.348191484596411,1.01749026497727,13.8078620079488,0.000239403726901526,0.000564599402756845
SFRP1,-0.544803884161346,5.53685766296214,13.8054500075433,0.000239698295051328,0.000565230483288941
FAM13B,0.221134057533247,5.65743246013648,13.8048052322648,0.000239777101144791,0.000565352692403279
ACTR3,0.182149853629318,6.98998489591885,13.800529911273,0.000240300306750745,0.000566522572868487
OIT3,1.36244351677289,-3.02933151231173,13.7968948077248,0.000240746074027108,0.000567509645085388
HSD17B1,0.273643993273557,2.02828095117927,13.7962663178655,0.000240823229743786,0.000567627666597447
ZNF530,0.224595418235059,1.55147617831674,13.7919756136783,0.000241350642446612,0.000568806811587707
ANXA2P2,-0.484380996564017,-0.0189132349848231,13.7909580571872,0.000241475892010104,0.000569037993834877
THAP1,0.233482006835972,3.25861516496733,13.7881985234656,0.000241815890786553,0.000569775123753674
CNP,-0.181959758556653,6.86250584325578,13.787129626683,0.000241947718609411,0.000570021643326017
P2RX1,-0.85962152358912,5.43260712983708,13.7832924255032,0.00024242156393756,0.000571073799971628
KRT77,-0.883290849211664,-2.41535817569282,13.7821118123104,0.000242567543752065,0.000571353452313485
NUBPL,0.17381016839487,3.44307918559451,13.7766478880953,0.000243244305483022,0.00057288312656977
RETN,1.19828293827719,-2.16796359889156,13.7754989879769,0.000243386851645413,0.000573154426767585
U47924.32,-0.466320748749197,-2.27619383603978,13.7748222295558,0.000243470857943704,0.000573287825300862
CDC45,1.02892847952332,-1.06812832354679,13.7739608658239,0.00024357782188978,0.000573475244930162
CLCN5,-0.268068961981327,3.16410341385389,13.7706998989231,0.000243983199734662,0.000574365123833288
RP11-333E1.1,-0.278675221294213,0.790894154063806,13.7667285893266,0.000244477805571818,0.000575464832391807
RP11-411B10.2,-0.462747490154975,-0.859663785524933,13.7645832671666,0.000244745416957908,0.000576030042338089
MTND1P23,2.66967585424783,5.62770256846403,13.7630214506958,0.000244940427556268,0.000576424272126464
FAM136A,0.16247247141996,4.5407639363111,13.7619693505505,0.000245071883046374,0.000576668864385596
MAPRE1,0.214140593897955,7.05374475598072,13.7552112144704,0.000245917990644016,0.000578594832242837
TPPP,-0.355007998872915,5.76299483592321,13.7545685718833,0.000245998602476988,0.000578719514573123
ATG7,0.138057057939418,4.03960454514747,13.7512865499405,0.00024641071085196,0.000579600341918271
RAD54L2,0.208460234032469,5.49205304714375,13.7511462722181,0.000246428340467208,0.000579600341918271
IL13RA1,0.22099322804353,6.45040776138728,13.7506357632173,0.000246492510254193,0.000579686202005204
C1orf140,-0.782468334137911,-2.04981752529293,13.7502287266011,0.000246543685941812,0.000579741487512595
GMNN,0.451168533677542,2.75060123731119,13.7463635914161,0.000247030176722824,0.000580820278618722
CA13,-0.535873288035858,1.90405615251146,13.7449779674847,0.000247204817141624,0.000581165683651474
RP11-226B15.1,1.87720235831819,-4.05579391287886,13.7427937664533,0.000247480362321015,0.000581748206425236
PDE8B,-0.406922351366551,3.9662317900755,13.7360834818058,0.000248328839207355,0.000583677229024221
SENP2,0.133073100051989,5.43082303398174,13.730430680046,0.000249045891683049,0.000585296950911462
ATP5G3,0.237884336999355,7.06275544639224,13.7287839904188,0.000249255167206979,0.000585723087771115
FOXO6,-0.383655000944384,1.90921262365346,13.7241105235514,0.000249850083206531,0.000587055241478993
ADGB,1.55344412887733,-2.88908143494443,13.7201750045257,0.000250352177411669,0.000588169024048
HSPBP1,-0.160794204813095,5.23752590347687,13.7164000272174,0.000250834750843151,0.000589236700579304
OXTR,-0.471049118073602,-0.343443362368632,13.7161191697472,0.000250870691867144,0.000589255069766184
RP11-273G15.2,-0.487684026240249,-1.47532337216472,13.7145504207524,0.00025107153900812,0.000589660729475023
ADH4,0.937723443637764,-1.1402694637248,13.7137808549126,0.000251170126215782,0.000589826159893028
ZFYVE1,0.153708113984579,5.19611777655262,13.7041229577172,0.000252410717955938,0.000592673037208509
ZMYND11,0.207579194623209,7.31881541098082,13.702621604593,0.00025260412933293,0.000593060720004729
RABEPK,-0.136345050878435,4.1826423725862,13.6914504647031,0.000254047974368013,0.000596383739066473
SESTD1,0.20715567172348,6.13106805967507,13.6882304448248,0.000254465706162226,0.000597297457928002
URM1,-0.120251520468124,5.61464106870184,13.6840005105353,0.000255015512154079,0.000598520950008578
LINC02086,1.68940821074316,1.13856891030176,13.6792234974836,0.000255637875572771,0.000599914441119033
RP11-54O7.17,-0.551856609800309,1.33758738728964,13.6772398327019,0.000255896765573296,0.000600454739733802
ADAD2,0.783383742993275,-1.96026731285823,13.6717848521988,0.000256610071713447,0.000602061072968712
ACSL6,-0.613315215127323,1.04391089481241,13.6663937385479,0.000257317007084633,0.000603652101035758
RP11-1212A22.1,0.402827780054793,3.93169472672723,13.6642873529565,0.00025759375304559,0.000604233684240155
HAP1,-0.455179855870495,2.3756575764065,13.6608575711807,0.000258045018326561,0.000605224458698764
GYS2,0.470566166458336,-1.22566374869622,13.6596161410695,0.000258208553988511,0.000605540239538362
URI1,0.131514299414501,5.85147913891442,13.6546147244824,0.000258868464048496,0.000607019896561345
TMTC2,0.311625494428517,6.08549119685954,13.6530247996928,0.000259078604067885,0.000607444676025341
KRT86,-0.663709440085965,-0.181776447346383,13.6509152839068,0.000259357685305654,0.000608030984324757
ADGRA2,-0.382188741118067,6.33283214870199,13.6433965641548,0.000260354865993179,0.000610300465602537
TBL1X,0.238458745109677,5.62550374941408,13.6409567360856,0.00026067928623116,0.000610992591016523
PER3,-0.43043667581486,6.04998274741943,13.6377560074962,0.000261105503863462,0.000611923132530476
GABBR2,-0.671822720852374,-1.83359265830236,13.6369037745889,0.000261219108551711,0.000612120912613794
