,logFC,logCPM,F,PValue,FDR
AC063976.7,-0.193912633006605,-0.975446723875045,2.68157116445815,0.102370224785685,0.123470470585925
METTL18,0.07690592762269,1.21131325404548,2.6803661998232,0.102447104654142,0.123555372782084
ZNF611,-0.0562798679831701,1.83369203736311,2.67938864286713,0.102509521912987,0.123622822836309
MYH15,0.187785394609699,-0.931820574346891,2.67883704813089,0.102544759808482,0.123657489083391
FXYD1,-0.112261656332047,6.43176896351237,2.67729031457563,0.102643641804112,0.123768893735308
ACBD6,-0.046216365268972,3.85488394094784,2.67646121213206,0.102696689072082,0.123821555683602
DOK5,0.187433327049048,2.14810270114644,2.67640452760078,0.102700316936502,0.123821555683602
GAL,0.516212021541752,-1.64729643258768,2.67499050640446,0.102790861223915,0.123922877000564
NACA3P,-0.23414077337451,-2.36537008052015,2.6742855362575,0.102836035466022,0.123969491615273
LRRC45,-0.0942733084070956,2.50874332656538,2.67366274030814,0.10287596215914,0.124009774776605
PCDHGA5,-0.118112499798303,1.27800227849545,2.67035239939155,0.103088470144852,0.12425807434812
STAG3L2,0.0802704737226352,1.60331334443902,2.66613007394699,0.103360223406242,0.124577749491786
RP11-613D13.8,-0.248534179114522,-1.17331725649138,2.66596848140674,0.103370639298796,0.12458242006607
SOX6,-0.0939277530932085,2.99319534535267,2.6630095677317,0.103561568328119,0.124804630936139
MVK,-0.0651098321989675,2.87409140932099,2.66251071870942,0.103593795588839,0.124835570326497
HIST1H2BG,0.192993142167489,0.347215557132525,2.65973258448554,0.103773473803399,0.125044180143819
THAP8,-0.103707238257832,1.58566427107965,2.65527047309029,0.104062782114699,0.125384856461201
FLNB-AS1,0.126867894604418,0.658304472319358,2.65016516902456,0.104394881094163,0.125777044734045
MYO1H,0.227904395763866,-1.74419352127622,2.64882018298403,0.104482566000797,0.12587472704726
POLE2,-0.147777142868458,-1.09665601853497,2.64823259609646,0.104520898510177,0.125912943768475
ZNF609,0.0523066700935482,4.50538222365132,2.64678065366758,0.104615685481757,0.126019160218254
